genetic,length,mass,exercise,smoking,alcohol,sugar,lifespan
79,169,79,1,17,8,4,49
79,195,88,2,14,9,4,69
79,174,78,2,5,9,3,78
79,191,77,1,11,6,2,70
79,199,79,0,15,8,2,57
79,178,61,0,6,6,2,67
79,205,91,1,18,8,3,63
79,186,62,2,9,3,4,76
79,200,79,2,9,1,2,88
79,172,75,1,15,4,3,66
79,173,77,1,17,0,4,65
79,170,102,1,17,6,2,62
79,211,82,1,21,9,2,66
79,184,68,2,13,8,4,74
79,200,75,2,0,9,4,84
79,175,78,1,15,6,4,60
79,164,70,1,0,3,2,81
79,180,77,1,13,5,4,69
79,171,75,1,10,7,1,75
79,176,82,1,20,10,2,52
79,169,85,1,6,8,3,62
79,171,77,2,14,9,4,69
79,194,63,1,1,9,3,79
79,183,76,2,9,6,2,86
79,187,90,1,14,6,2,69
79,193,66,3,19,4,3,91
79,185,70,1,21,4,1,72
79,198,98,1,6,7,2,73
79,171,78,1,7,10,2,62
79,195,75,1,4,1,2,84
79,179,64,1,3,4,2,85
79,173,65,2,4,8,2,79
79,194,79,2,0,6,3,83
79,183,86,3,8,5,1,96
79,177,63,0,17,8,3,53
79,175,88,3,0,8,1,96
79,172,68,1,10,8,5,65
79,175,99,1,10,3,1,69
79,173,68,1,14,6,2,62
79,179,74,3,19,1,1,85
79,197,90,1,16,2,2,73
79,174,71,3,20,7,2,87
79,173,76,1,3,2,3,74
79,172,80,2,2,5,3,82
79,204,81,3,12,6,2,84
79,184,112,1,2,8,1,71
79,191,67,1,4,4,2,84
79,161,80,2,0,8,2,87
79,189,72,3,2,9,1,98
79,193,94,2,8,5,2,79
79,167,68,1,1,5,2,77
79,191,73,2,2,9,1,84
79,190,65,2,0,8,2,89
79,197,96,1,11,2,2,76
79,200,85,2,0,7,3,90
79,193,77,2,1,0,1,97
79,177,101,1,20,10,2,54
79,186,63,1,12,4,3,71
79,195,97,1,22,9,1,55
79,201,84,2,17,8,2,72
79,205,76,3,15,6,2,91
79,167,87,1,0,6,1,74
79,195,102,2,3,9,2,82
79,189,74,1,20,9,1,65
79,174,86,0,17,7,2,53
79,191,83,3,5,8,2,88
79,213,103,0,19,2,4,54
79,163,81,2,9,1,4,71
79,203,62,1,11,6,2,75
79,196,94,3,0,8,2,91
79,183,66,1,3,8,2,74
79,203,91,2,0,8,4,79
79,170,72,1,16,6,2,61
79,157,87,2,10,2,2,76
79,189,73,1,16,7,2,65
79,177,82,1,15,6,2,66
79,182,90,1,1,8,3,71
79,161,62,0,11,8,3,58
79,199,96,2,15,8,3,66
79,176,65,1,5,3,2,79
79,197,76,3,0,1,2,106
79,172,74,1,1,7,3,71
79,170,67,0,0,7,2,69
79,189,83,2,5,4,3,88
79,181,62,2,0,7,2,87
79,176,69,1,19,1,2,72
79,167,71,3,8,5,3,86
79,193,67,2,4,7,2,90
79,170,103,2,1,8,2,83
79,200,66,1,19,5,3,65
79,207,73,1,0,4,2,85
79,185,78,3,14,10,2,83
79,156,96,1,2,8,4,52
79,205,78,0,1,7,4,65
79,173,86,2,14,7,3,70
79,156,74,1,10,9,3,60
79,208,66,3,11,2,2,96
79,162,72,1,16,3,3,62
79,158,98,1,18,6,4,50
79,201,80,3,17,4,4,79
79,194,81,1,20,5,1,69
79,198,70,3,21,7,2,82
79,193,74,1,16,1,4,67
79,194,62,2,18,7,3,77
79,186,85,3,0,7,1,98
79,192,66,2,13,0,2,87
79,171,61,2,17,2,2,76
79,178,89,2,15,4,2,77
79,169,64,3,7,7,2,92
79,188,76,3,1,6,3,91
79,179,63,1,11,6,3,66
79,185,64,1,0,5,2,82
79,180,96,3,2,9,3,88
79,181,78,2,12,10,2,74
79,180,72,1,18,7,4,60
79,180,72,3,20,4,2,89
79,187,93,1,16,8,3,59
79,166,80,0,22,3,2,56
79,177,76,1,15,7,4,62
79,184,88,1,5,1,3,71
79,193,85,1,0,3,3,77
79,203,78,0,7,8,1,68
79,177,85,1,22,5,3,57
79,188,85,2,7,9,3,75
79,158,74,1,16,1,1,70
79,186,94,1,13,6,2,69
79,181,73,1,16,1,3,69
79,201,61,1,18,4,3,73
79,171,84,2,20,8,2,66
79,194,66,2,13,0,2,86
79,181,82,1,20,3,1,70
79,191,96,0,0,9,3,65
79,185,97,3,3,5,2,96
79,184,61,1,12,9,2,72
79,200,87,0,0,8,2,69
79,183,80,1,5,6,2,78
79,168,78,1,10,6,1,69
79,168,76,1,13,9,2,67
79,178,85,1,21,2,2,61
79,181,70,1,8,9,2,69
79,189,90,3,16,6,1,86
79,194,61,1,11,4,1,83
79,181,86,0,0,2,2,75
79,181,71,2,16,2,4,72
79,173,78,1,4,3,3,79
79,179,106,2,13,5,3,75
79,185,82,1,0,0,1,83
79,177,88,0,1,4,1,73
79,167,81,1,1,0,3,80
79,178,69,1,22,7,2,61
79,195,65,2,13,9,1,81
79,209,99,3,0,4,1,101
79,200,62,2,10,7,2,85
79,214,78,1,21,9,3,60
79,191,78,3,21,2,5,80
79,167,82,2,5,4,3,75
79,186,97,1,21,7,2,62
79,168,84,2,0,1,1,90
79,163,73,1,6,9,3,60
79,193,65,3,18,9,3,86
79,179,90,2,1,5,2,85
79,170,91,2,0,8,1,86
79,190,77,1,14,7,4,64
79,181,61,2,6,1,2,90
79,188,63,2,17,6,3,69
79,192,63,1,8,3,4,70
79,169,100,1,20,8,2,60
79,182,70,3,4,8,2,95
79,185,70,2,21,7,2,67
79,203,75,1,7,4,2,77
79,192,80,1,14,8,3,67
79,189,90,2,10,9,2,82
79,183,61,2,16,2,3,81
79,204,60,3,10,7,3,86
79,177,64,1,13,8,2,70
79,185,74,3,0,8,2,95
79,165,86,2,2,9,3,77
79,180,70,3,4,7,2,92
79,176,90,2,0,5,2,86
79,181,94,1,14,2,2,68
79,171,78,1,15,7,3,61
79,187,75,1,0,7,2,83
79,183,61,0,11,9,2,63
79,184,78,2,15,4,4,73
79,180,79,1,2,8,3,74
79,201,64,1,2,7,3,73
79,182,80,1,9,5,3,69
79,193,66,1,5,8,2,77
79,171,76,1,16,4,3,65
79,181,98,1,8,7,3,64
79,183,100,2,3,7,1,84
79,204,77,2,22,8,2,72
79,177,85,1,0,9,3,73
79,175,70,2,12,0,3,80
79,186,80,1,11,9,3,64
79,206,85,1,8,7,2,75
79,210,106,3,6,8,2,91
79,169,67,3,7,7,4,82
79,176,91,1,20,9,4,49
79,178,63,2,18,7,2,71
79,176,66,1,9,7,2,70
79,186,79,1,17,7,2,63
79,181,75,1,11,1,2,70
79,189,80,1,16,9,2,65
79,156,60,3,18,9,4,72
79,172,82,2,16,4,3,76
79,177,77,1,21,7,2,64
79,180,62,2,7,9,2,88
79,205,63,1,10,7,1,83
79,204,71,1,13,3,2,78
79,186,80,2,13,7,4,70
79,185,83,3,14,8,2,84
79,196,71,2,11,8,3,79
79,197,75,3,20,8,3,81
79,171,69,2,7,10,3,80
79,190,67,2,0,6,3,87
79,186,64,2,18,8,2,72
79,186,87,1,15,9,3,56
79,192,92,1,1,8,1,78
79,193,82,1,12,5,3,71
79,177,81,2,20,8,2,74
79,208,82,1,10,9,3,70
79,191,63,1,16,6,2,75
79,213,85,0,14,3,3,63
79,175,74,4,2,9,2,99
79,183,81,1,18,9,2,63
79,172,81,2,4,7,2,76
79,195,95,2,12,9,2,76
79,195,73,1,0,7,2,79
79,158,83,1,13,5,2,59
79,178,71,0,11,1,1,71
79,182,94,1,0,5,3,78
79,169,75,1,9,8,2,71
79,198,84,0,10,4,2,64
79,188,89,1,22,7,2,59
79,178,90,1,3,7,1,75
79,196,75,1,20,4,3,67
79,185,71,1,17,6,5,60
79,182,79,1,1,3,2,78
79,213,84,3,17,10,2,82
79,188,85,1,21,6,2,62
79,185,95,2,20,8,3,63
79,188,78,1,0,9,4,75
79,171,86,1,0,6,2,73
79,190,91,3,8,9,4,78
79,187,76,2,0,9,3,81
79,168,95,2,22,3,1,70
79,207,86,1,17,9,3,59
79,183,65,2,0,5,2,94
79,188,79,1,6,7,2,75
79,178,86,3,17,4,2,84
79,183,91,2,17,9,3,70
79,172,86,2,10,8,3,72
79,194,103,2,1,1,2,85
79,173,95,2,12,9,3,67
79,198,71,3,4,8,1,98
79,194,81,2,4,9,3,77
79,186,84,1,3,8,3,73
79,200,92,3,14,6,5,80
79,169,101,1,22,5,2,54
79,176,80,1,14,5,2,72
79,160,80,1,12,5,1,68
79,185,97,2,15,8,3,70
79,182,65,1,4,7,2,78
79,178,71,3,3,6,2,91
79,192,91,2,3,8,4,81
79,171,63,1,20,6,2,68
79,208,76,2,19,5,4,73
79,184,74,2,3,7,3,81
79,196,66,2,11,7,2,84
79,162,80,2,4,5,4,76
79,171,96,2,18,2,2,69
79,185,107,1,5,6,2,71
79,170,86,1,4,6,2,71
79,186,102,2,17,9,3,69
79,173,77,1,18,6,2,61
79,181,71,3,7,4,3,93
79,166,90,2,2,9,2,82
79,179,70,2,7,8,2,81
79,192,94,1,16,2,1,65
79,192,74,1,12,9,1,68
79,181,70,1,1,9,3,77
79,209,79,3,4,7,1,100
79,170,78,1,14,5,3,68
79,185,69,3,15,6,2,93
79,181,81,1,18,4,1,69
79,198,68,2,4,7,2,85
79,201,74,1,21,2,2,69
79,185,61,2,0,7,3,84
79,171,69,1,19,8,2,65
79,197,60,2,0,6,3,89
79,185,74,1,14,3,2,75
79,198,81,3,7,2,2,95
79,208,71,2,9,0,3,89
79,188,65,2,2,8,3,84
79,203,76,2,21,1,3,75
79,180,90,1,5,9,2,67
79,177,60,1,18,5,3,66
79,179,72,3,0,7,2,92
79,184,93,1,14,9,2,61
79,163,79,2,5,5,4,72
79,186,95,2,18,5,2,70
79,198,72,1,19,7,1,68
79,155,69,1,0,7,1,80
79,196,84,1,8,8,3,64
79,202,105,1,12,7,2,67
79,184,85,2,7,9,2,79
79,172,83,3,5,7,1,94
79,195,62,1,5,9,4,65
79,205,86,2,1,8,3,85
79,196,112,2,2,8,1,81
79,179,86,0,16,1,1,66
79,171,66,1,7,6,3,67
79,211,105,2,16,8,4,70
79,190,77,1,18,5,2,71
79,182,69,3,21,8,2,81
79,176,79,3,21,5,2,87
79,170,87,1,20,0,2,62
79,179,75,2,12,3,4,79
79,209,73,2,3,7,2,89
79,192,66,2,18,3,2,77
79,173,77,2,17,7,5,68
79,190,90,3,19,7,2,82
79,161,60,2,4,4,2,84
79,207,92,1,10,7,3,64
79,205,88,2,18,9,2,69
79,190,61,2,5,3,1,95
79,192,64,3,15,5,2,91
79,183,109,2,9,8,2,76
79,171,79,1,6,4,3,75
79,172,79,2,3,4,2,82
79,165,72,3,1,7,3,94
79,191,81,2,13,7,1,81
79,176,103,2,17,5,2,63
79,189,77,2,4,7,3,81
79,198,62,2,2,8,4,80
79,197,88,3,9,8,3,82
79,175,71,3,0,9,1,95
79,171,65,3,0,7,3,97
79,179,70,3,16,4,1,88
79,186,74,1,5,6,4,65
79,188,92,2,1,9,4,73
79,190,87,2,2,6,3,84
79,171,63,1,1,3,4,80
79,160,90,1,12,9,3,52
79,178,98,2,0,9,1,80
79,176,69,1,22,2,2,67
79,184,100,2,1,4,4,76
79,182,76,2,11,9,1,75
79,183,69,2,1,1,2,90
79,200,76,1,2,6,3,73
79,202,61,2,12,3,1,92
79,184,92,1,19,6,1,62
79,173,83,2,3,1,1,85
79,170,87,2,17,8,4,62
79,184,80,1,16,4,1,70
79,194,66,1,5,9,3,72
79,195,75,1,1,8,2,75
79,205,62,1,0,8,3,81
79,166,75,2,16,9,2,68
79,196,85,1,17,7,4,53
79,192,61,2,18,7,3,79
79,160,104,1,3,9,2,64
79,181,88,1,15,10,2,58
79,207,73,2,1,3,4,83
79,180,84,2,2,5,5,82
79,187,96,2,5,10,4,70
79,205,88,1,1,9,2,75
79,158,81,2,17,9,2,68
79,170,82,1,22,1,1,63
79,172,72,2,11,3,2,79
79,188,75,3,20,2,3,84
79,183,79,1,16,6,2,65
79,191,107,3,5,9,3,85
79,179,85,1,0,0,3,76
79,182,70,1,3,1,4,72
79,172,83,0,1,3,4,64
79,164,85,1,18,8,3,57
79,176,73,1,7,1,3,78
79,199,72,3,9,9,3,84
79,191,69,1,17,8,2,61
79,188,93,1,12,4,4,64
79,166,108,2,9,1,2,74
79,198,76,1,12,10,3,70
79,174,82,2,4,7,4,80
79,184,82,1,19,8,1,61
79,194,70,2,12,1,2,82
79,189,78,1,0,1,4,79
79,174,87,1,0,6,3,69
79,189,61,1,21,7,1,66
79,189,107,2,0,9,3,73
79,208,85,1,0,8,2,78
79,206,82,2,12,5,1,88
79,157,64,3,2,0,2,101
79,163,73,1,7,4,3,69
79,193,70,1,3,8,3,77
79,181,98,1,7,1,2,76
79,165,61,1,3,3,2,80
79,191,102,3,11,6,2,89
79,198,91,3,15,1,3,88
79,184,77,2,13,4,2,77
79,187,73,1,0,6,2,83
79,174,87,1,19,9,1,63
79,178,64,2,20,4,2,77
79,186,80,1,14,5,3,66
79,182,74,2,10,9,1,75
79,203,93,2,5,4,2,89
79,209,74,2,21,10,2,77
79,192,82,1,9,8,2,73
79,195,75,0,1,6,1,75
79,187,83,1,22,4,3,57
79,205,89,2,8,9,2,78
79,162,89,1,1,10,2,70
79,205,84,3,2,6,1,101
79,171,81,3,13,8,2,84
79,214,61,2,5,7,2,83
79,193,75,1,13,2,2,72
79,166,88,0,3,8,2,63
79,193,90,1,20,9,3,50
79,174,74,1,12,4,2,70
79,186,72,2,0,6,1,92
79,193,74,1,12,3,4,67
79,200,105,3,2,3,3,90
79,171,68,1,21,9,4,49
79,179,64,3,9,5,3,86
79,185,86,3,16,6,3,84
79,189,70,2,20,9,1,77
79,180,88,1,0,9,5,66
79,175,64,1,1,7,2,79
79,180,92,1,14,9,2,65
79,168,75,2,11,6,2,78
79,188,75,1,21,8,3,53
79,168,69,1,5,9,2,73
79,193,78,2,13,4,2,84
79,182,81,1,16,9,3,60
79,167,85,2,0,5,2,80
79,182,85,1,18,3,2,64
79,172,65,1,20,8,4,52
79,183,109,3,13,1,2,84
79,191,109,2,20,8,5,60
79,172,80,2,18,5,2,70
79,208,93,1,1,5,3,79
79,185,61,2,17,3,2,83
79,196,107,2,1,1,3,85
79,186,74,3,1,6,4,92
79,192,85,1,2,8,4,71
79,201,88,1,9,1,3,78
79,191,73,1,18,8,2,64
79,193,86,1,5,3,2,81
79,192,63,3,5,2,2,101
79,178,68,1,16,5,4,58
79,207,80,3,1,3,2,105
79,182,104,1,17,9,2,52
79,193,96,2,7,7,3,83
79,201,87,1,8,4,3,72
79,191,79,3,0,8,2,102
79,173,77,2,15,8,5,66
79,183,64,1,1,6,2,75
79,161,75,1,7,8,1,71
79,164,77,1,12,9,3,61
79,203,93,1,0,4,2,79
79,188,76,1,21,4,1,71
79,187,82,3,2,7,3,94
79,178,74,1,10,9,2,67
79,168,69,2,22,3,3,68
79,174,73,2,1,3,2,87
79,182,71,2,0,8,3,83
79,172,86,4,22,7,2,84
78,181,94,2,15,6,3,68
78,184,68,0,4,2,2,72
78,207,84,1,1,9,2,80
78,171,60,1,6,6,2,72
78,157,69,2,19,8,2,65
78,175,62,1,18,6,1,64
78,183,69,2,0,1,3,86
78,179,68,3,4,9,2,91
78,174,70,2,16,2,2,79
78,197,79,1,10,4,2,78
78,161,94,1,17,8,3,51
78,168,73,2,7,8,1,84
78,174,90,2,11,5,2,74
78,189,88,2,20,6,2,70
78,155,73,2,4,9,3,78
78,195,65,1,21,7,3,58
78,165,73,1,16,9,3,59
78,183,66,1,21,8,2,62
78,188,60,1,15,4,3,68
78,177,60,2,16,8,3,67
78,165,103,2,3,2,2,78
78,177,100,1,13,9,2,59
78,181,77,3,0,9,2,97
78,186,71,1,16,7,1,71
78,191,64,3,2,2,2,104
78,181,67,3,2,7,4,92
78,180,79,3,17,6,2,83
78,181,75,3,0,7,2,99
78,193,66,1,2,4,2,83
78,185,77,1,21,6,2,58
78,184,64,1,15,7,3,64
78,186,83,2,1,8,1,87
78,175,81,2,9,8,4,73
78,192,81,1,14,3,3,72
78,194,77,1,20,8,1,67
78,199,61,1,2,3,1,87
78,174,71,1,17,5,2,66
78,203,63,1,14,7,2,72
78,194,85,2,13,7,1,76
78,165,84,1,20,8,1,58
78,199,73,3,1,6,2,94
78,191,82,2,1,9,2,89
78,185,86,1,2,7,1,72
78,171,63,2,9,1,2,82
78,193,62,3,0,7,2,96
78,186,67,1,5,6,1,77
78,195,67,1,1,7,2,75
78,177,84,3,11,9,1,86
78,175,61,1,3,3,2,78
78,199,85,3,5,9,3,87
78,188,96,1,8,8,3,68
78,180,72,1,21,8,3,60
78,188,75,1,9,8,2,74
78,213,70,1,6,0,2,78
78,165,70,1,20,10,2,58
78,174,75,2,7,4,2,84
78,206,83,1,17,9,3,56
78,164,82,1,14,3,2,67
78,180,79,1,8,3,2,76
78,197,68,1,4,4,2,77
78,194,85,2,16,7,2,72
78,187,105,3,14,9,3,79
78,205,73,2,18,5,2,76
78,183,91,3,9,7,3,88
78,171,92,1,11,5,2,70
78,167,64,1,14,4,2,66
78,197,81,2,7,1,1,94
78,177,60,3,12,2,3,94
78,185,95,2,1,8,3,77
78,180,71,1,2,7,3,74
78,183,66,1,9,7,4,63
78,167,64,2,15,4,2,71
78,198,79,3,11,4,4,85
78,182,84,2,0,5,4,85
78,190,63,1,19,8,2,62
78,188,90,3,6,2,3,94
78,176,,3,3,3,4,89
78,185,96,1,2,7,2,68
78,207,80,2,3,9,1,89
78,160,67,1,3,9,2,74
78,205,94,1,5,9,1,78
78,159,89,1,18,10,3,50
78,189,93,1,16,6,2,59
78,180,78,1,14,3,1,71
78,195,63,2,20,1,2,82
78,169,110,1,1,5,2,68
78,155,74,1,9,2,2,72
78,195,96,1,9,7,2,71
78,200,74,2,9,1,2,91
78,186,88,1,15,7,1,61
78,194,81,2,10,2,3,78
78,174,65,2,1,7,3,84
78,168,87,1,6,8,1,74
78,198,90,2,9,3,2,89
78,184,80,2,5,9,2,84
78,185,77,1,8,9,3,70
78,180,72,1,18,4,2,68
78,175,85,2,6,0,2,81
78,179,94,2,13,8,4,66
78,204,84,1,11,2,3,72
78,189,76,1,19,2,3,63
78,183,79,2,20,5,3,68
78,174,97,2,12,9,3,73
78,194,86,2,5,9,4,71
78,171,82,1,13,8,2,66
78,191,89,1,3,5,2,77
78,184,96,2,2,2,2,84
78,198,74,3,10,9,3,91
78,184,93,0,11,1,2,66
78,192,79,2,10,4,4,81
78,180,86,1,7,1,4,67
78,189,75,2,0,8,3,89
78,181,72,1,1,9,2,78
78,180,95,0,22,9,2,44
78,181,88,2,7,6,2,78
78,177,75,3,7,2,2,93
78,174,77,1,11,5,3,68
78,177,77,1,18,4,2,65
78,194,73,2,16,4,3,73
78,174,107,2,15,7,3,64
78,176,63,1,1,6,3,75
78,200,75,1,2,8,1,80
78,190,90,3,1,8,3,88
78,201,94,2,2,2,3,83
78,177,61,0,3,3,3,68
78,193,93,1,7,7,3,69
78,189,82,1,9,7,3,67
78,166,74,1,20,7,2,61
78,169,85,0,4,3,2,66
78,201,72,1,22,8,2,61
78,189,85,3,13,6,2,87
78,173,68,2,9,3,2,82
78,185,84,1,3,6,2,78
78,180,95,3,10,5,4,82
78,180,88,2,10,7,4,70
78,196,95,2,17,1,2,78
78,188,79,1,1,8,1,80
78,179,72,1,10,1,1,74
78,165,78,0,1,8,1,68
78,170,81,1,21,8,5,45
78,171,75,3,2,9,5,79
78,201,95,0,6,8,2,63
78,195,73,2,12,7,3,79
78,190,69,3,0,5,2,104
78,175,76,3,8,7,3,86
78,180,87,3,16,8,2,80
78,175,87,3,3,8,3,84
78,176,73,1,3,5,2,74
78,197,100,3,14,7,3,77
78,204,71,1,3,8,3,74
78,190,75,2,19,8,3,66
78,188,70,0,7,1,2,73
78,172,85,1,3,3,4,74
78,210,74,3,2,4,2,100
78,176,80,1,19,6,2,56
78,191,64,2,1,3,3,92
78,184,108,2,19,4,3,62
78,181,73,2,7,6,3,76
78,193,96,3,7,8,2,88
78,177,85,3,21,8,3,67
78,201,70,2,12,3,2,86
78,162,64,2,1,1,2,89
78,185,67,2,21,7,1,68
78,210,83,1,20,4,3,65
78,198,72,1,0,6,3,74
78,207,80,4,8,4,2,103
78,173,72,2,1,7,2,86
78,164,79,2,1,8,2,79
78,176,110,1,8,3,3,64
78,184,99,1,8,6,2,71
78,193,77,3,3,6,1,104
78,203,87,1,5,2,2,79
78,186,69,2,21,7,2,68
78,179,67,1,3,7,5,70
78,205,84,1,15,5,3,69
78,155,70,4,18,9,1,85
78,173,84,2,1,6,5,75
78,174,92,1,4,3,2,72
78,191,75,1,15,5,1,68
78,185,77,1,0,2,3,82
78,196,63,1,4,5,2,81
78,187,83,2,21,1,3,67
78,205,62,2,13,4,3,82
78,214,112,1,6,9,2,72
78,173,86,0,0,9,2,62
78,191,82,2,20,9,1,73
78,192,84,1,20,4,1,69
78,191,87,2,13,1,2,77
78,172,102,1,22,4,2,59
78,178,61,1,7,9,4,67
78,178,89,3,9,0,1,94
78,200,61,1,21,4,2,65
78,186,95,1,12,7,1,64
78,191,83,2,0,6,4,81
78,164,79,3,12,2,4,83
78,172,76,1,17,5,3,63
78,171,65,1,16,7,4,62
78,156,60,2,8,9,2,74
78,188,68,1,7,5,2,70
78,172,88,2,21,3,2,68
78,200,71,2,4,8,4,83
78,161,74,0,12,5,3,57
78,170,86,2,7,7,2,74
78,170,79,2,18,3,2,69
78,186,109,3,9,2,2,93
78,174,68,1,19,9,3,59
78,185,85,2,1,3,1,88
78,191,64,2,17,5,3,74
78,173,97,2,22,6,2,67
78,172,72,3,20,4,1,80
78,178,71,2,7,9,1,81
78,169,88,1,11,8,3,61
78,163,63,3,9,5,3,87
78,172,92,1,7,7,4,59
78,171,110,0,12,2,2,54
78,182,94,2,7,7,2,76
78,184,85,2,17,6,3,72
78,214,65,1,13,3,1,77
78,186,78,2,0,5,1,90
78,201,62,3,0,3,3,97
78,188,73,3,5,9,1,90
78,183,66,2,10,4,3,82
78,193,72,1,22,6,3,59
78,171,85,2,22,2,3,65
78,166,84,1,2,4,1,75
78,175,99,2,6,4,2,81
78,165,73,3,20,8,4,76
78,181,93,1,19,9,2,59
78,178,72,1,12,5,2,68
78,192,89,1,0,7,3,77
78,202,88,2,2,4,3,82
78,187,80,1,2,8,2,74
78,185,77,2,5,9,2,82
78,196,79,2,13,9,1,77
78,159,84,2,5,9,2,75
78,183,61,2,15,2,2,80
78,181,103,1,8,6,2,70
78,206,95,1,8,9,1,76
78,186,89,2,18,10,4,63
78,182,71,2,21,1,2,76
78,200,77,1,21,6,2,66
78,167,68,3,1,7,4,91
78,182,90,3,15,4,2,83
78,185,76,2,20,10,1,69
78,175,87,2,9,3,3,74
78,165,100,3,18,6,1,74
78,193,62,1,4,7,2,80
78,207,89,1,8,7,1,75
78,196,74,2,0,5,2,94
78,168,84,2,20,0,3,74
78,175,63,3,13,6,2,83
78,205,77,1,0,6,2,83
78,190,80,2,21,7,2,69
78,172,98,1,2,4,2,77
78,205,65,1,9,0,2,76
78,199,62,3,18,4,1,91
78,194,84,0,3,3,1,77
78,203,66,1,4,9,3,75
78,186,74,1,1,9,2,77
78,200,77,1,11,5,3,70
78,172,109,1,11,3,3,63
78,189,95,1,1,10,2,77
78,186,74,2,21,4,2,72
78,186,87,2,20,1,3,66
78,163,97,1,22,7,1,51
78,155,63,1,5,9,2,71
78,180,80,1,0,7,3,70
78,191,63,1,21,7,2,65
78,182,95,1,2,9,2,68
78,203,74,2,2,2,4,90
78,180,94,2,1,4,2,84
78,193,60,2,12,7,1,86
78,178,112,3,21,5,2,68
78,177,83,1,10,1,2,76
78,165,87,1,6,0,2,77
78,203,81,2,13,6,3,79
78,177,82,1,16,5,2,61
78,195,78,1,0,7,2,82
78,195,76,4,10,5,2,98
78,184,87,2,10,8,2,71
78,185,67,1,14,9,3,60
78,189,86,1,21,6,1,57
78,168,66,2,0,7,1,91
78,173,93,4,20,1,2,89
78,195,78,3,14,3,3,82
78,199,71,1,21,8,2,62
78,174,98,1,10,6,1,72
78,181,89,0,2,8,3,61
78,192,83,2,0,4,1,89
78,182,62,1,16,8,2,68
78,203,63,1,13,8,2,71
78,181,72,3,9,8,2,92
78,168,82,2,12,7,2,78
78,202,94,1,3,2,2,78
78,167,79,3,0,7,2,90
78,202,90,1,5,10,4,67
78,169,80,1,6,1,4,63
78,181,83,1,1,6,4,72
78,172,91,3,10,8,4,73
78,171,69,3,5,9,2,92
78,196,99,1,16,8,4,61
78,187,87,1,10,5,2,68
78,167,66,1,5,6,3,71
78,187,82,2,13,2,3,76
78,155,86,2,14,6,2,64
78,161,79,1,8,3,2,69
78,191,89,2,19,4,1,76
78,191,104,0,0,9,2,64
78,167,68,0,0,7,3,64
78,182,69,2,0,7,4,86
78,178,96,2,19,6,3,64
78,195,72,2,12,7,3,80
78,169,90,2,19,2,4,66
78,184,74,2,17,6,2,74
78,160,65,1,7,3,1,81
78,200,64,1,16,0,3,71
78,198,71,1,11,9,3,61
78,179,77,1,1,8,4,70
78,174,73,2,14,8,1,77
78,171,69,3,8,6,4,82
78,186,69,2,7,9,2,78
78,174,79,2,17,8,4,69
78,198,89,2,13,8,2,76
78,173,70,1,2,7,2,76
78,190,88,2,4,7,2,87
78,191,78,1,22,5,3,61
78,179,80,0,14,7,2,60
78,187,67,3,9,4,2,92
78,189,78,2,11,7,2,77
78,182,64,1,6,9,2,68
78,204,71,1,9,2,3,73
78,207,78,3,22,6,3,81
78,192,76,0,22,9,3,49
78,178,71,2,10,5,2,81
78,198,81,1,15,6,3,65
78,175,89,1,12,5,4,61
78,177,70,1,19,6,3,62
78,203,94,2,18,6,3,69
78,164,68,1,0,9,4,72
78,190,70,2,0,8,2,88
78,186,88,1,17,9,2,64
78,205,62,3,7,4,3,96
78,169,76,1,7,0,2,78
78,168,79,2,3,8,2,84
78,199,90,3,7,5,2,90
78,194,68,2,4,8,3,83
78,160,85,1,0,10,2,70
78,190,72,1,0,9,3,78
78,196,61,1,14,5,2,74
78,171,98,2,0,5,2,85
78,169,67,1,9,1,4,70
78,195,86,1,18,5,2,68
78,195,74,2,14,1,3,77
78,182,91,2,19,5,4,60
78,188,73,2,19,8,3,67
78,179,74,2,18,3,2,73
78,173,74,2,4,8,4,76
78,196,71,2,18,5,1,79
78,174,62,2,18,7,2,71
78,187,67,1,2,9,2,79
78,177,68,2,3,10,1,81
78,186,90,1,10,9,3,60
78,198,71,1,22,9,2,57
78,187,108,2,1,6,4,78
78,186,78,3,14,6,3,79
78,178,97,1,4,8,2,66
78,193,82,1,3,3,3,78
78,188,108,2,14,7,1,71
78,189,64,2,22,9,2,68
78,164,81,2,18,2,4,65
78,161,64,1,19,4,4,60
78,170,68,2,17,6,3,65
78,169,75,3,8,2,3,90
78,170,91,1,17,6,3,60
78,188,75,2,7,3,2,83
78,191,70,1,10,8,3,70
78,174,90,0,17,6,3,48
78,174,105,1,3,9,2,67
78,213,72,1,17,3,3,70
78,173,72,1,0,7,3,72
78,176,82,1,20,9,3,57
78,164,90,1,10,6,3,63
78,201,95,1,14,8,1,68
78,187,76,1,19,8,4,55
78,208,101,1,1,1,4,77
78,202,92,1,19,1,4,63
78,192,82,2,18,7,3,71
78,170,61,1,11,8,2,70
78,189,86,2,22,9,1,73
78,175,77,1,3,6,2,73
78,168,69,3,10,9,3,82
78,202,77,1,14,9,2,69
78,188,69,2,0,5,4,84
78,186,64,2,8,5,4,77
78,167,84,4,20,1,1,91
78,185,92,1,21,8,3,57
78,184,92,3,2,7,2,90
78,180,75,1,6,8,3,70
78,178,90,1,4,8,3,68
78,156,81,2,15,2,1,78
78,160,73,1,18,3,2,64
78,187,81,1,10,7,2,70
78,190,79,2,14,9,3,67
78,201,70,1,4,8,2,77
78,174,70,1,0,5,3,73
